	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.0506591796875	0.0506591796875
bxt_sgso	0.0506591796875	1.0	0.005035400390625
bxt_sgso_us	0.0506591796875	0.005035400390625	1.0
