	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.389190673828125	0.596588134765625
bxt_sgso	0.389190673828125	1.0	0.596588134765625
bxt_sgso_us	0.596588134765625	0.596588134765625	1.0
