	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.2978515625	9.1552734375e-05
bxt_sgso	0.2978515625	1.0	0.0002288818359375
bxt_sgso_us	9.1552734375e-05	0.0002288818359375	1.0
