	bxt_gmo	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso_us
bxt_gmo	1.0	0.001068115234375	0.00057220458984375	0.743560791015625	0.000640869140625	0.198822021484375
bxt_gmosa	0.001068115234375	1.0	0.018310546875	0.00057220458984375	0.17690485174005682	0.02325439453125
bxt_gso	0.00057220458984375	0.018310546875	1.0	0.0002288818359375	0.6020246233258928	0.00629425048828125
bxt_lmo	0.743560791015625	0.00057220458984375	0.0002288818359375	1.0	0.0002288818359375	0.43322049654447115
bxt_lso	0.000640869140625	0.17690485174005682	0.6020246233258928	0.0002288818359375	1.0	0.003596714564732143
bxt_sgso_us	0.198822021484375	0.02325439453125	0.00629425048828125	0.43322049654447115	0.003596714564732143	1.0
