	bxt_gmo	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso_us
bxt_gmo	1.0	0.01040371981534091	0.005035400390625	0.979949951171875	0.18352801983173075	0.00011444091796875
bxt_gmosa	0.01040371981534091	1.0	0.18787928989955358	0.00011444091796875	0.0027974446614583335	0.00013078962053571428
bxt_gso	0.005035400390625	0.18787928989955358	1.0	0.00011444091796875	0.00013078962053571428	0.002460479736328125
bxt_lmo	0.979949951171875	0.00011444091796875	0.00011444091796875	1.0	0.019378662109375	0.00011444091796875
bxt_lso	0.18352801983173075	0.0027974446614583335	0.00013078962053571428	0.019378662109375	1.0	0.00013078962053571428
bxt_sgso_us	0.00011444091796875	0.00013078962053571428	0.002460479736328125	0.00011444091796875	0.00013078962053571428	1.0
