	brf_gmo	brf_gmo__nrlmf	brf_gso__nrlmf	brf_lmo	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa__nrlmf	bxt_gso__nrlmf
brf_gmo	1.0	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05
brf_gmo__nrlmf	3.4179687499999996e-05	1.0	0.0006013093171296296	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05
brf_gso__nrlmf	3.4179687499999996e-05	0.0006013093171296296	1.0	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05
brf_lmo	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05	1.0	0.083251953125	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05
bxt_gmo	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05	0.083251953125	1.0	6.573016826923077e-05	3.4179687499999996e-05	3.4179687499999996e-05
bxt_gmo__nrlmf	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05	6.573016826923077e-05	1.0	3.4179687499999996e-05	3.4179687499999996e-05
bxt_gmosa__nrlmf	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05	1.0	3.4179687499999996e-05
bxt_gso__nrlmf	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05	3.4179687499999996e-05	1.0
