	brf_gmo	brf_gmo__nrlmf	brf_gso__nrlmf	brf_lmo	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa__nrlmf	bxt_gso__nrlmf
brf_gmo	1.0	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05
brf_gmo__nrlmf	4.2724609375e-05	1.0	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	0.02496337890625	7.430366847826087e-05	7.430366847826087e-05
brf_gso__nrlmf	4.2724609375e-05	4.2724609375e-05	1.0	4.2724609375e-05	4.2724609375e-05	7.430366847826087e-05	0.0002300555889423077	0.0017406322337962963
brf_lmo	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	1.0	0.0001068115234375	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05
bxt_gmo	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	0.0001068115234375	1.0	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05
bxt_gmo__nrlmf	4.2724609375e-05	0.02496337890625	7.430366847826087e-05	4.2724609375e-05	4.2724609375e-05	1.0	4.2724609375e-05	4.2724609375e-05
bxt_gmosa__nrlmf	4.2724609375e-05	7.430366847826087e-05	0.0002300555889423077	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	1.0	0.0001708984375
bxt_gso__nrlmf	4.2724609375e-05	7.430366847826087e-05	0.0017406322337962963	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	0.0001708984375	1.0
