	ad_density__70	ad_fixed__70	ad_random__70	ad_size__70	md_density__70	md_fixed__70	md_random__70	md_size__70	mse_density__70	mse_fixed__70	mse_random__70	mse_size__70
ad_density__70	1.0	1.0	1.0	1.0	0.127496337890625	0.127496337890625	0.127496337890625	0.127496337890625	0.2406291961669922	0.2406291961669922	0.2406291961669922	0.2406291961669922
ad_fixed__70	1.0	1.0	1.0	1.0	0.127496337890625	0.127496337890625	0.127496337890625	0.127496337890625	0.127496337890625	0.127496337890625	0.127496337890625	0.127496337890625
ad_random__70	1.0	1.0	1.0	1.0	0.127496337890625	0.127496337890625	0.127496337890625	0.127496337890625	0.2406291961669922	0.2406291961669922	0.2406291961669922	0.2406291961669922
ad_size__70	1.0	1.0	1.0	1.0	0.127496337890625	0.127496337890625	0.127496337890625	0.127496337890625	0.2406291961669922	0.2406291961669922	0.2406291961669922	0.2406291961669922
md_density__70	0.127496337890625	0.127496337890625	0.127496337890625	0.127496337890625	1.0	1.0	1.0	1.0	0.5956459045410156	0.5956459045410156	0.5956459045410156	0.5956459045410156
md_fixed__70	0.127496337890625	0.127496337890625	0.127496337890625	0.127496337890625	1.0	1.0	1.0	1.0	0.5956459045410156	0.5956459045410156	0.5956459045410156	0.5956459045410156
md_random__70	0.127496337890625	0.127496337890625	0.127496337890625	0.127496337890625	1.0	1.0	1.0	1.0	0.5956459045410156	0.5956459045410156	0.5956459045410156	0.5956459045410156
md_size__70	0.127496337890625	0.127496337890625	0.127496337890625	0.127496337890625	1.0	1.0	1.0	1.0	0.5956459045410156	0.5956459045410156	0.5956459045410156	0.5956459045410156
mse_density__70	0.2406291961669922	0.127496337890625	0.2406291961669922	0.2406291961669922	0.5956459045410156	0.5956459045410156	0.5956459045410156	0.5956459045410156	1.0	1.0	1.0	1.0
mse_fixed__70	0.2406291961669922	0.127496337890625	0.2406291961669922	0.2406291961669922	0.5956459045410156	0.5956459045410156	0.5956459045410156	0.5956459045410156	1.0	1.0	1.0	1.0
mse_random__70	0.2406291961669922	0.127496337890625	0.2406291961669922	0.2406291961669922	0.5956459045410156	0.5956459045410156	0.5956459045410156	0.5956459045410156	1.0	1.0	1.0	1.0
mse_size__70	0.2406291961669922	0.127496337890625	0.2406291961669922	0.2406291961669922	0.5956459045410156	0.5956459045410156	0.5956459045410156	0.5956459045410156	1.0	1.0	1.0	1.0
