	brf_gmo	brf_gmo__nrlmf	brf_gso__nrlmf	brf_lmo	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa__nrlmf	bxt_gso__nrlmf
brf_gmo	1.0	0.0015309651692708335	4.747178819444444e-05	4.747178819444444e-05	4.747178819444444e-05	4.747178819444444e-05	4.747178819444444e-05	8.994654605263157e-05
brf_gmo__nrlmf	0.0015309651692708335	1.0	4.747178819444444e-05	4.747178819444444e-05	0.0015309651692708335	0.000128173828125	4.747178819444444e-05	4.747178819444444e-05
brf_gso__nrlmf	4.747178819444444e-05	4.747178819444444e-05	1.0	0.0005437677556818182	4.747178819444444e-05	4.747178819444444e-05	4.747178819444444e-05	0.00020345052083333334
brf_lmo	4.747178819444444e-05	4.747178819444444e-05	0.0005437677556818182	1.0	4.747178819444444e-05	4.747178819444444e-05	0.348388671875	0.13970947265625
bxt_gmo	4.747178819444444e-05	0.0015309651692708335	4.747178819444444e-05	4.747178819444444e-05	1.0	0.0046826171875	4.747178819444444e-05	4.747178819444444e-05
bxt_gmo__nrlmf	4.747178819444444e-05	0.000128173828125	4.747178819444444e-05	4.747178819444444e-05	0.0046826171875	1.0	4.747178819444444e-05	4.747178819444444e-05
bxt_gmosa__nrlmf	4.747178819444444e-05	4.747178819444444e-05	4.747178819444444e-05	0.348388671875	4.747178819444444e-05	4.747178819444444e-05	1.0	0.21925636574074073
bxt_gso__nrlmf	8.994654605263157e-05	4.747178819444444e-05	0.00020345052083333334	0.13970947265625	4.747178819444444e-05	4.747178819444444e-05	0.21925636574074073	1.0
