	bxt_gmo	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso_us
bxt_gmo	1.0	0.0002288818359375	0.01636505126953125	5.7220458984375e-05	5.7220458984375e-05	0.00010172526041666667
bxt_gmosa	0.0002288818359375	1.0	0.0004161487926136364	0.024684025691105768	0.10011945452008929	5.7220458984375e-05
bxt_gso	0.01636505126953125	0.0004161487926136364	1.0	5.7220458984375e-05	5.7220458984375e-05	5.7220458984375e-05
bxt_lmo	5.7220458984375e-05	0.024684025691105768	5.7220458984375e-05	1.0	0.899932861328125	5.7220458984375e-05
bxt_lso	5.7220458984375e-05	0.10011945452008929	5.7220458984375e-05	0.899932861328125	1.0	5.7220458984375e-05
bxt_sgso_us	0.00010172526041666667	5.7220458984375e-05	5.7220458984375e-05	5.7220458984375e-05	5.7220458984375e-05	1.0
