	ad_density__50	ad_fixed__50	ad_random__50	ad_size__50	md_density__50	md_fixed__50	md_random__50	md_size__50	mse_density__50	mse_fixed__50	mse_random__50	mse_size__50
ad_density__50	1.0	0.5945068359375	0.2030154957490809	0.49560424804687503	0.9950261042668269	0.00040283203125	0.0025512695312500003	0.00040283203125	0.452886053856383	0.0790557861328125	0.452886053856383	0.143878173828125
ad_fixed__50	0.5945068359375	1.0	0.43127005440848215	0.6285545219809322	0.832400414251512	0.00040283203125	0.008440290178571428	0.0010845477764423077	0.56060791015625	0.0481787109375	0.8179168701171875	0.452886053856383
ad_random__50	0.2030154957490809	0.43127005440848215	1.0	0.5774939195165094	0.452886053856383	0.00040283203125	0.0633685772235577	0.0036926269531250004	0.6285545219809322	0.49560424804687503	0.26917442908653844	0.9280557632446289
ad_size__50	0.49560424804687503	0.6285545219809322	0.5774939195165094	1.0	0.5774939195165094	0.00040283203125	0.003147125244140625	0.00040283203125	0.6285545219809322	0.22000383649553573	0.479034423828125	0.5945068359375
md_density__50	0.9950261042668269	0.832400414251512	0.452886053856383	0.5774939195165094	1.0	0.00040283203125	0.011997388756793478	0.0025512695312500003	0.832400414251512	0.1717071533203125	0.9012247721354166	0.4060252119855183
md_fixed__50	0.00040283203125	0.00040283203125	0.00040283203125	0.00040283203125	0.00040283203125	1.0	0.23783874511718753	1.0	0.0008392333984375	0.00040283203125	0.00040283203125	0.0036926269531250004
md_random__50	0.0025512695312500003	0.008440290178571428	0.0633685772235577	0.003147125244140625	0.011997388756793478	0.23783874511718753	1.0	0.10084691540948276	0.2030154957490809	0.1573643838205645	0.005830463610197368	0.03600311279296875
md_size__50	0.00040283203125	0.0010845477764423077	0.0036926269531250004	0.00040283203125	0.0025512695312500003	1.0	0.10084691540948276	1.0	0.01007080078125	0.008440290178571428	0.00054931640625	0.00040283203125
mse_density__50	0.452886053856383	0.56060791015625	0.6285545219809322	0.6285545219809322	0.832400414251512	0.0008392333984375	0.2030154957490809	0.01007080078125	1.0	0.25661489125844594	0.34885253906249997	0.622483389718192
mse_fixed__50	0.0790557861328125	0.0481787109375	0.49560424804687503	0.22000383649553573	0.1717071533203125	0.00040283203125	0.1573643838205645	0.008440290178571428	0.25661489125844594	1.0	0.07086859809027778	0.452886053856383
mse_random__50	0.452886053856383	0.8179168701171875	0.26917442908653844	0.479034423828125	0.9012247721354166	0.00040283203125	0.005830463610197368	0.00054931640625	0.34885253906249997	0.07086859809027778	1.0	0.26917442908653844
mse_size__50	0.143878173828125	0.452886053856383	0.9280557632446289	0.5945068359375	0.4060252119855183	0.0036926269531250004	0.03600311279296875	0.00040283203125	0.622483389718192	0.452886053856383	0.26917442908653844	1.0
