	ad_density	ad_fixed	ad_random	ad_size	md_density	md_fixed	md_random	md_size	mse_density	mse_fixed	mse_random	mse_size
ad_density	1.0	0.8179168701171875	0.7607621817753233	0.7319882041529605	0.03191669170673077	0.20557861328125002	0.015825544084821428	0.2518292595358456	0.8738531297253024	0.056844075520833336	0.2893341064453125	0.9950261042668269
ad_fixed	0.8179168701171875	1.0	0.6288053072415866	0.6288053072415866	0.1062469482421875	0.3468017578125	0.024617513020833336	0.2893341064453125	0.9692516326904297	0.060223388671874996	0.2637430826822917	0.7319882041529605
ad_random	0.7607621817753233	0.6288053072415866	1.0	0.36189203676970105	0.2518292595358456	0.3029872349330357	0.050827923943014705	0.3029872349330357	1.0	0.08319357167119565	0.2518292595358456	0.8179168701171875
ad_size	0.7319882041529605	0.6288053072415866	0.36189203676970105	1.0	0.11248309795673077	0.8738531297253024	0.027593994140624998	0.18946996228448276	0.6742675781249999	0.645538330078125	0.2637430826822917	0.645538330078125
md_density	0.03191669170673077	0.1062469482421875	0.2518292595358456	0.11248309795673077	1.0	0.0283660888671875	0.46925821109693877	0.3468017578125	0.18946996228448276	0.015825544084821428	0.3773612976074219	0.045318603515625
md_fixed	0.20557861328125002	0.3468017578125	0.3029872349330357	0.8738531297253024	0.0283660888671875	1.0	0.0067138671875	0.0283660888671875	0.2893341064453125	0.11248309795673077	0.060223388671874996	0.36189203676970105
md_random	0.015825544084821428	0.024617513020833336	0.050827923943014705	0.027593994140624998	0.46925821109693877	0.0067138671875	1.0	0.12383355034722221	0.045318603515625	0.00201416015625	0.24839142830141128	0.0095672607421875
md_size	0.2518292595358456	0.2893341064453125	0.3029872349330357	0.18946996228448276	0.3468017578125	0.0283660888671875	0.12383355034722221	1.0	0.3773612976074219	0.003021240234375	0.9012247721354166	0.015825544084821428
mse_density	0.8738531297253024	0.9692516326904297	1.0	0.6742675781249999	0.18946996228448276	0.2893341064453125	0.045318603515625	0.3773612976074219	1.0	0.08319357167119565	0.2893341064453125	0.6121435546875
mse_fixed	0.056844075520833336	0.060223388671874996	0.08319357167119565	0.645538330078125	0.015825544084821428	0.11248309795673077	0.00201416015625	0.003021240234375	0.08319357167119565	1.0	0.0176239013671875	0.045318603515625
mse_random	0.2893341064453125	0.2637430826822917	0.2518292595358456	0.2637430826822917	0.3773612976074219	0.060223388671874996	0.24839142830141128	0.9012247721354166	0.2893341064453125	0.0176239013671875	1.0	0.08319357167119565
mse_size	0.9950261042668269	0.7319882041529605	0.8179168701171875	0.645538330078125	0.045318603515625	0.36189203676970105	0.0095672607421875	0.015825544084821428	0.6121435546875	0.045318603515625	0.08319357167119565	1.0
