	ad_density	ad_fixed	ad_random	ad_size	md_density	md_fixed	md_random	md_size	mse_density	mse_fixed	mse_random	mse_size
ad_density	1.0	0.09036502322635136	0.44218562199519235	0.06707763671875	0.00881195068359375	0.4675511774027123	0.006186349051339286	0.25718587239583335	0.06172426285282258	0.08355887276785715	0.5105536324637276	0.832400414251512
ad_fixed	0.09036502322635136	1.0	0.25718587239583335	0.06707763671875	0.0005035400390625	0.04460991753472222	0.0038269042968749997	0.4844970703125	0.425712890625	0.03600311279296875	0.7354034423828125	0.354192206200133
ad_random	0.44218562199519235	0.25718587239583335	1.0	0.04460991753472222	0.0486871127424569	0.5369680304276315	0.015329996744791668	0.22080816224563954	0.0486871127424569	0.08355887276785715	0.3773612976074219	0.7635648133324795
ad_size	0.06707763671875	0.06707763671875	0.04460991753472222	1.0	0.44218562199519235	0.11067551832932691	0.4844970703125	0.040927734375000004	0.015329996744791668	0.9543400691105769	0.10017796566611842	0.22080816224563954
md_density	0.00881195068359375	0.0005035400390625	0.0486871127424569	0.44218562199519235	1.0	0.0008056640625	0.9427868071056548	0.0005035400390625	0.0005035400390625	0.3033500339673913	0.00201416015625	0.00881195068359375
md_fixed	0.4675511774027123	0.04460991753472222	0.5369680304276315	0.11067551832932691	0.0008056640625	1.0	0.0038269042968749997	0.7354034423828125	0.09036502322635136	0.02635922639266304	0.9543400691105769	0.401187818877551
md_random	0.006186349051339286	0.0038269042968749997	0.015329996744791668	0.4844970703125	0.9427868071056548	0.0038269042968749997	1.0	0.006186349051339286	0.001007080078125	0.17256317138671876	0.023978097098214288	0.023978097098214288
md_size	0.25718587239583335	0.4844970703125	0.22080816224563954	0.040927734375000004	0.0005035400390625	0.7354034423828125	0.006186349051339286	1.0	0.06172426285282258	0.006186349051339286	1.0	0.6393916689116379
mse_density	0.06172426285282258	0.425712890625	0.0486871127424569	0.015329996744791668	0.0005035400390625	0.09036502322635136	0.001007080078125	0.06172426285282258	1.0	0.0005035400390625	0.00457763671875	0.0025177001953125
mse_fixed	0.08355887276785715	0.03600311279296875	0.08355887276785715	0.9543400691105769	0.3033500339673913	0.02635922639266304	0.17256317138671876	0.006186349051339286	0.0005035400390625	1.0	0.023978097098214288	0.02635922639266304
mse_random	0.5105536324637276	0.7354034423828125	0.3773612976074219	0.10017796566611842	0.00201416015625	0.9543400691105769	0.023978097098214288	1.0	0.00457763671875	0.023978097098214288	1.0	0.22080816224563954
mse_size	0.832400414251512	0.354192206200133	0.7635648133324795	0.22080816224563954	0.00881195068359375	0.401187818877551	0.023978097098214288	0.6393916689116379	0.0025177001953125	0.02635922639266304	0.22080816224563954	1.0
