	ad_density	ad_fixed	ad_random	ad_size	md_density	md_fixed	md_random	md_size	mse_density	mse_fixed	mse_random	mse_size
ad_density	1.0	0.22532091642680918	0.8022583007812499	1.0	0.1392369424143145	0.6812057495117188	0.6083192216589095	0.8022583007812499	0.9579930459299395	0.021837736430921052	0.8461209001212284	0.006186349051339286
ad_fixed	0.22532091642680918	1.0	0.7720552332261029	0.16650390625	0.5631866455078125	0.1312676791487069	0.7114095882493623	0.22532091642680918	0.3721774961890244	0.025177001953125	0.3721774961890244	0.005112868088942308
ad_random	0.8022583007812499	0.7720552332261029	1.0	0.8747258590439618	0.11941092354910714	0.0765380859375	0.8022583007812499	0.9950261042668269	0.831740243094308	0.039276123046875	0.5792899753736412	0.0008632114955357143
ad_size	1.0	0.16650390625	0.8747258590439618	1.0	0.10831705729166666	0.5792899753736412	0.8022583007812499	0.7720552332261029	0.9950261042668269	0.02886962890625	0.9846365792410714	0.017246246337890625
md_density	0.1392369424143145	0.5631866455078125	0.11941092354910714	0.10831705729166666	1.0	0.005112868088942308	0.22000383649553573	0.05883026123046875	0.1392369424143145	0.00347900390625	0.021837736430921052	0.0008632114955357143
md_fixed	0.6812057495117188	0.1312676791487069	0.0765380859375	0.5792899753736412	0.005112868088942308	1.0	0.002237955729166667	0.2967529296875	0.08513700045072116	0.021837736430921052	0.22532091642680918	0.0028198242187499997
md_random	0.6083192216589095	0.7114095882493623	0.8022583007812499	0.8022583007812499	0.22000383649553573	0.002237955729166667	1.0	0.22000383649553573	0.49501498909883723	0.00067138671875	0.15244674682617188	0.00067138671875
md_size	0.8022583007812499	0.22532091642680918	0.9950261042668269	0.7720552332261029	0.05883026123046875	0.2967529296875	0.22000383649553573	1.0	0.8461209001212284	0.04448666779891304	0.9462860107421875	0.00125885009765625
mse_density	0.9579930459299395	0.3721774961890244	0.831740243094308	0.9950261042668269	0.1392369424143145	0.08513700045072116	0.49501498909883723	0.8461209001212284	1.0	0.00067138671875	0.9579930459299395	0.0008632114955357143
mse_fixed	0.021837736430921052	0.025177001953125	0.039276123046875	0.02886962890625	0.00347900390625	0.021837736430921052	0.00067138671875	0.04448666779891304	0.00067138671875	1.0	0.017246246337890625	0.46805245535714285
mse_random	0.8461209001212284	0.3721774961890244	0.5792899753736412	0.9846365792410714	0.021837736430921052	0.22532091642680918	0.15244674682617188	0.9462860107421875	0.9579930459299395	0.017246246337890625	1.0	0.0008632114955357143
mse_size	0.006186349051339286	0.005112868088942308	0.0008632114955357143	0.017246246337890625	0.0008632114955357143	0.0028198242187499997	0.00067138671875	0.00125885009765625	0.0008632114955357143	0.46805245535714285	0.0008632114955357143	1.0
