	brf_gmo	brf_gmo__nrlmf	brf_gmosa	brf_gmosa__nrlmf	brf_gso	brf_gso__nrlmf	brf_lmo	brf_lmo__nrlmf
brf_gmo	1.0	0.8921214916087963	0.8921214916087963	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05
brf_gmo__nrlmf	0.8921214916087963	1.0	0.979949951171875	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05
brf_gmosa	0.8921214916087963	0.979949951171875	1.0	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05
brf_gmosa__nrlmf	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	1.0	0.0014697265625	7.768110795454545e-05	4.2724609375e-05	4.2724609375e-05
brf_gso	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	0.0014697265625	1.0	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05
brf_gso__nrlmf	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	7.768110795454545e-05	4.2724609375e-05	1.0	7.768110795454545e-05	0.0011749267578125
brf_lmo	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	7.768110795454545e-05	1.0	0.00037151834239130437
brf_lmo__nrlmf	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	0.0011749267578125	0.00037151834239130437	1.0
