	brf_gmosa	brf_gso	brf_gso__nrlmf	brf_lmo	brf_lmo__nrlmf	brf_lso
brf_gmosa	1.0	4.161487926136364e-05	4.161487926136364e-05	4.161487926136364e-05	4.161487926136364e-05	4.161487926136364e-05
brf_gso	4.161487926136364e-05	1.0	4.161487926136364e-05	0.40374755859375	4.161487926136364e-05	0.0006690392127403846
brf_gso__nrlmf	4.161487926136364e-05	4.161487926136364e-05	1.0	4.161487926136364e-05	0.27024405343191965	4.161487926136364e-05
brf_lmo	4.161487926136364e-05	0.40374755859375	4.161487926136364e-05	1.0	4.161487926136364e-05	7.62939453125e-05
brf_lmo__nrlmf	4.161487926136364e-05	4.161487926136364e-05	0.27024405343191965	4.161487926136364e-05	1.0	4.161487926136364e-05
brf_lso	4.161487926136364e-05	0.0006690392127403846	4.161487926136364e-05	7.62939453125e-05	4.161487926136364e-05	1.0
