	brf_gmosa	brf_gso	brf_gso__nrlmf	brf_lmo	brf_lmo__nrlmf	brf_lso
brf_gmosa	1.0	0.4574076334635417	0.6883709247295673	0.30827113560267855	0.30827113560267855	0.6755759499289773
brf_gso	0.4574076334635417	1.0	0.6883709247295673	0.30827113560267855	0.30827113560267855	0.860260009765625
brf_gso__nrlmf	0.6883709247295673	0.6883709247295673	1.0	0.4574076334635417	0.30827113560267855	0.860260009765625
brf_lmo	0.30827113560267855	0.30827113560267855	0.4574076334635417	1.0	0.5631866455078125	0.30827113560267855
brf_lmo__nrlmf	0.30827113560267855	0.30827113560267855	0.30827113560267855	0.5631866455078125	1.0	0.30827113560267855
brf_lso	0.6755759499289773	0.860260009765625	0.860260009765625	0.30827113560267855	0.30827113560267855	1.0
