	brf_gmosa	brf_gso	brf_gso__nrlmf	brf_lmo	brf_lmo__nrlmf	brf_lso
brf_gmosa	1.0	0.0011444091796875	0.0011444091796875	0.003936767578125	0.003936767578125	0.003936767578125
brf_gso	0.0011444091796875	1.0	0.007193429129464286	0.198822021484375	0.4998427170973557	0.5618896484375
brf_gso__nrlmf	0.0011444091796875	0.007193429129464286	1.0	0.13858795166015625	0.1590936834161932	0.5618896484375
brf_lmo	0.003936767578125	0.198822021484375	0.13858795166015625	1.0	0.140167236328125	0.007193429129464286
brf_lmo__nrlmf	0.003936767578125	0.4998427170973557	0.1590936834161932	0.140167236328125	1.0	0.13875325520833334
brf_lso	0.003936767578125	0.5618896484375	0.5618896484375	0.007193429129464286	0.13875325520833334	1.0
