	brf_gmosa	brf_gso	brf_gso__nrlmf	brf_lmo	brf_lmo__nrlmf	brf_lso
brf_gmosa	1.0	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05	0.02496337890625
brf_gso	3.814697265625e-05	1.0	3.814697265625e-05	0.0001056377704326923	3.814697265625e-05	3.814697265625e-05
brf_gso__nrlmf	3.814697265625e-05	3.814697265625e-05	1.0	3.814697265625e-05	0.003596714564732143	3.814697265625e-05
brf_lmo	3.814697265625e-05	0.0001056377704326923	3.814697265625e-05	1.0	3.814697265625e-05	3.814697265625e-05
brf_lmo__nrlmf	3.814697265625e-05	3.814697265625e-05	0.003596714564732143	3.814697265625e-05	1.0	3.814697265625e-05
brf_lso	0.02496337890625	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05	1.0
