	brf_gmosa	brf_gso	brf_gso__nrlmf	brf_lmo	brf_lmo__nrlmf	brf_lso
brf_gmosa	1.0	3.5212590144230766e-05	3.5212590144230766e-05	3.5212590144230766e-05	3.5212590144230766e-05	0.979949951171875
brf_gso	3.5212590144230766e-05	1.0	3.5212590144230766e-05	3.5212590144230766e-05	3.5212590144230766e-05	3.5212590144230766e-05
brf_gso__nrlmf	3.5212590144230766e-05	3.5212590144230766e-05	1.0	3.5212590144230766e-05	0.002877371651785714	3.5212590144230766e-05
brf_lmo	3.5212590144230766e-05	3.5212590144230766e-05	3.5212590144230766e-05	1.0	3.5212590144230766e-05	3.5212590144230766e-05
brf_lmo__nrlmf	3.5212590144230766e-05	3.5212590144230766e-05	0.002877371651785714	3.5212590144230766e-05	1.0	3.5212590144230766e-05
brf_lso	0.979949951171875	3.5212590144230766e-05	3.5212590144230766e-05	3.5212590144230766e-05	3.5212590144230766e-05	1.0
