	brf_gmo	brf_gmo__nrlmf	brf_gmosa	brf_gmosa__nrlmf	brf_gso	brf_gso__nrlmf	brf_lmo	brf_lmo__nrlmf
brf_gmo	1.0	4.747178819444444e-05	4.747178819444444e-05	4.747178819444444e-05	4.747178819444444e-05	0.000128173828125	4.747178819444444e-05	4.747178819444444e-05
brf_gmo__nrlmf	4.747178819444444e-05	1.0	4.747178819444444e-05	4.747178819444444e-05	4.747178819444444e-05	4.747178819444444e-05	4.747178819444444e-05	4.747178819444444e-05
brf_gmosa	4.747178819444444e-05	4.747178819444444e-05	1.0	4.747178819444444e-05	4.747178819444444e-05	4.747178819444444e-05	0.0037597656249999997	4.747178819444444e-05
brf_gmosa__nrlmf	4.747178819444444e-05	4.747178819444444e-05	4.747178819444444e-05	1.0	0.781951904296875	0.0007058848505434783	0.00020345052083333334	0.0005437677556818182
brf_gso	4.747178819444444e-05	4.747178819444444e-05	4.747178819444444e-05	0.781951904296875	1.0	0.0037597656249999997	0.000128173828125	0.1256432166466346
brf_gso__nrlmf	0.000128173828125	4.747178819444444e-05	4.747178819444444e-05	0.0007058848505434783	0.0037597656249999997	1.0	4.747178819444444e-05	0.5477294921875
brf_lmo	4.747178819444444e-05	4.747178819444444e-05	0.0037597656249999997	0.00020345052083333334	0.000128173828125	4.747178819444444e-05	1.0	4.747178819444444e-05
brf_lmo__nrlmf	4.747178819444444e-05	4.747178819444444e-05	4.747178819444444e-05	0.0005437677556818182	0.1256432166466346	0.5477294921875	4.747178819444444e-05	1.0
