	bxt_gmo	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso_us
bxt_gmo	1.0	0.00011444091796875	0.00011444091796875	0.0003204345703125	9.1552734375e-05	0.00011444091796875
bxt_gmosa	0.00011444091796875	1.0	0.274444580078125	0.0003204345703125	0.13461773212139422	9.1552734375e-05
bxt_gso	0.00011444091796875	0.274444580078125	1.0	0.0095367431640625	0.18787928989955358	9.1552734375e-05
bxt_lmo	0.0003204345703125	0.0003204345703125	0.0095367431640625	1.0	0.0007906827059659091	9.1552734375e-05
bxt_lso	9.1552734375e-05	0.13461773212139422	0.18787928989955358	0.0007906827059659091	1.0	9.1552734375e-05
bxt_sgso_us	0.00011444091796875	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	1.0
